,0,1,2,3,4,5,6,7,8
479,over_utilised_agricultural_area,over_farm_labour_force,not_over_compensation_of_employees_by_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_stock_of_vehicles_by_category_and_nuts2,not_over_life_expectancy,not_over_pop_density,not_over_participation_in_education_and_training,
480,over_utilised_agricultural_area,over_farm_labour_force,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_nama_10r_2gdp,not_over_unemployment_rate_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
481,over_utilised_agricultural_area,over_farm_labour_force,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_stock_of_vehicles_by_category_and_nuts2,not_over_life_expectancy,not_over_nama_10r_2gdp,not_over_pop_density,not_over_participation_in_education_and_training,
482,over_utilised_agricultural_area,over_farm_labour_force,not_over_compensation_of_employees_by_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_nama_10r_2gdp,not_over_unemployment_rate_nuts2,not_over_participation_in_education_and_training,
483,over_utilised_agricultural_area,over_farm_labour_force,not_over_compensation_of_employees_by_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_stock_of_vehicles_by_category_and_nuts2,not_over_life_expectancy,not_over_nama_10r_2gdp,not_over_participation_in_education_and_training,
484,over_population_nuts2,over_farm_labour_force,over_deaths,not_over_compensation_of_employees_by_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_causes_of_death_crude_death_rate_3year_average_by_nuts2,not_over_participation_in_education_and_training,
485,over_farm_labour_force,not_over_compensation_of_employees_by_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_nama_10r_2gdp,not_over_unemployment_rate_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
486,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
487,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
488,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
489,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
490,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,
491,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
492,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,
493,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
494,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
495,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
496,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
497,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
498,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
499,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
500,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,
501,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
502,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
503,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
504,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
505,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
506,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
507,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
508,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_participation_in_education_and_training,
509,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
510,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,
511,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
512,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
513,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
514,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
515,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
516,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
517,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
518,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
519,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
520,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
521,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
522,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
523,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
524,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
525,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,
526,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
527,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
528,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
529,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
530,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
531,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
532,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
533,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
534,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
535,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
536,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
537,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
538,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
539,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
540,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
541,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
542,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
543,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
544,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,
545,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
546,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_causes_of_death_crude_death_rate_3year_average_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,
547,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
548,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
549,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
550,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
551,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,
552,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
553,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,
554,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,
